Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Auckland, North Shore Albany Ews,37852,A64776,-36.74827,174.71377,64,H,Niwa
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Sunshine: Daily
Station,Date(NZST),Amount(Hrs),Period(Hrs),Freq
37852,20111115:2259,9.4,24,D
37852,20111116:2259,9.1,24,D
37852,20111117:2259,6.5,24,D
37852,20111118:2259,10.6,24,D
37852,20111119:2259,9.5,24,D
37852,20111120:2259,10.9,24,D
37852,20111121:2259,6.9,24,D
37852,20111122:2259,10.5,24,D
37852,20111123:2259,9.1,24,D
37852,20111124:2259,5.0,24,D
37852,20111125:2259,3.4,24,D
37852,20111126:2259,7.4,24,D
37852,20111127:2259,10.1,24,D
37852,20111128:2259,3.8,24,D
37852,20111129:2259,9.0,24,D
37852,20111130:2259,9.2,24,D
37852,20111201:2259,7.9,24,D
37852,20111202:2259,8.6,24,D
37852,20111203:2259,9.8,24,D
37852,20111204:2259,0.4,24,D
37852,20111205:2259,6.3,24,D
37852,20111206:2259,7.8,24,D
37852,20111207:2259,7.7,24,D
37852,20111208:2259,9.9,24,D
37852,20111209:2259,11.3,24,D
37852,20111210:2259,2.7,24,D
37852,20111211:2259,3.1,24,D
37852,20111212:2259,0.0,24,D
37852,20111213:2259,0.0,24,D
37852,20111214:2259,0.5,24,D
37852,20111215:2259,0.1,24,D
37852,20111216:2259,7.8,24,D
37852,20111217:2259,7.2,24,D
37852,20111218:2259,0.0,24,D
37852,20111219:2259,7.4,24,D
37852,20111220:2259,11.2,24,D
37852,20111221:2259,11.9,24,D
37852,20111222:2259,6.9,24,D
37852,20111223:2259,7.6,24,D
37852,20111224:2259,12.2,24,D
37852,20111225:2259,9.7,24,D
37852,20111226:2259,11.2,24,D
37852,20111227:2259,9.0,24,D
37852,20111228:2259,6.4,24,D
37852,20111229:2259,0.0,24,D
37852,20111230:2259,0.6,24,D
37852,20111231:2259,1.8,24,D
37852,20120101:2259,2.5,24,D
37852,20120102:2259,4.4,24,D
37852,20120103:2259,7.0,24,D
37852,20120104:2259,4.0,24,D
37852,20120105:2259,2.9,24,D
37852,20120106:2259,10.0,24,D
37852,20120107:2259,0.2,24,D
37852,20120108:2259,1.2,24,D
37852,20120109:2259,7.7,24,D
37852,20120110:2259,1.3,24,D
37852,20120111:2259,6.2,24,D
37852,20120112:2259,3.8,24,D
37852,20120113:2259,9.0,24,D
37852,20120114:2259,8.5,24,D
37852,20120115:2259,9.3,24,D
37852,20120116:2259,7.3,24,D
37852,20120117:2259,4.2,24,D
37852,20120118:2259,11.7,24,D
37852,20120119:2259,9.7,24,D
37852,20120120:2259,8.5,24,D
37852,20120121:2259,6.3,24,D
37852,20120122:2259,4.0,24,D
37852,20120123:2259,13.0,24,D
37852,20120124:2259,13.2,24,D
37852,20120125:2259,13.2,24,D
37852,20120126:2259,8.9,24,D
37852,20120127:2259,2.9,24,D
37852,20120128:2259,4.4,24,D
37852,20120129:2259,4.2,24,D
37852,20120130:2259,11.7,24,D
37852,20120131:2259,7.9,24,D
37852,20120201:2259,9.7,24,D
37852,20120202:2259,4.9,24,D
37852,20120203:2259,2.2,24,D
37852,20120204:2259,5.1,24,D
37852,20120205:2259,5.5,24,D
37852,20120206:2259,1.9,24,D
37852,20120207:2259,11.5,24,D
37852,20120208:2259,8.0,24,D
37852,20120209:2259,6.8,24,D
37852,20120210:2259,10.6,24,D
37852,20120211:2259,5.9,24,D
37852,20120212:2259,1.2,24,D
37852,20120213:2259,5.6,24,D
37852,20120214:2259,7.4,24,D
37852,20120215:2259,2.2,24,D
37852,20120216:2259,10.6,24,D
37852,20120217:2259,6.4,24,D
37852,20120218:2259,11.3,24,D
37852,20120219:2259,7.7,24,D
37852,20120220:2259,9.4,24,D
37852,20120221:2259,5.2,24,D
37852,20120222:2259,0.3,24,D
37852,20120223:2259,0.4,24,D
37852,20120224:2259,8.7,24,D
37852,20120225:2259,6.9,24,D
37852,20120226:2259,7.5,24,D
37852,20120227:2259,9.6,24,D
37852,20120228:2259,7.9,24,D
37852,20120229:2259,2.4,24,D
37852,20120301:2259,8.7,24,D
37852,20120302:2259,0.0,24,D
37852,20120303:2259,7.3,24,D
37852,20120304:2259,11.3,24,D
37852,20120305:2259,11.4,24,D
37852,20120306:2259,7.1,24,D
37852,20120307:2259,2.8,24,D
37852,20120308:2259,0.6,24,D
37852,20120309:2259,9.2,24,D
37852,20120310:2259,4.7,24,D
37852,20120311:2259,0.0,24,D
37852,20120312:2259,2.3,24,D
37852,20120313:2259,8.5,24,D
37852,20120314:2259,10.1,24,D
37852,20120315:2259,6.9,24,D
37852,20120316:2259,10.5,24,D
37852,20120317:2259,7.6,24,D
37852,20120318:2259,1.9,24,D
37852,20120319:2259,0.0,24,D
37852,20120320:2259,0.5,24,D
37852,20120321:2259,0.4,24,D
37852,20120322:2259,8.1,24,D
37852,20120323:2259,8.9,24,D
37852,20120324:2259,3.0,24,D
37852,20120325:2259,9.1,24,D
37852,20120326:2259,8.9,24,D
37852,20120327:2259,8.6,24,D
37852,20120328:2259,9.2,24,D
37852,20120329:2259,9.8,24,D
37852,20120330:2259,9.5,24,D
37852,20120331:2259,8.6,24,D
37852,20120401:2359,8.8,24,D
37852,20120402:2359,0.1,24,D
37852,20120403:2359,2.2,24,D
37852,20120404:2359,6.1,24,D
37852,20120405:2359,8.6,24,D
37852,20120406:2359,10.0,24,D
37852,20120407:2359,5.1,24,D
37852,20120408:2359,9.3,24,D
37852,20120409:2359,9.2,24,D
37852,20120410:2359,6.4,24,D
37852,20120411:2359,1.5,24,D
37852,20120412:2359,4.7,24,D
37852,20120413:2359,5.7,24,D
37852,20120414:2359,7.4,24,D
37852,20120415:2359,2.1,24,D
37852,20120416:2359,7.0,24,D
37852,20120417:2359,4.6,24,D
37852,20120418:2359,8.5,24,D
37852,20120419:2359,8.3,24,D
37852,20120420:2359,5.4,24,D
37852,20120421:2359,8.8,24,D
37852,20120422:2359,7.3,24,D
37852,20120423:2359,9.2,24,D
37852,20120424:2359,9.2,24,D
37852,20120425:2359,8.8,24,D
37852,20120426:2359,4.8,24,D
37852,20120427:2359,6.3,24,D
37852,20120428:2359,5.9,24,D
37852,20120429:2359,1.3,24,D
37852,20120430:2359,1.6,24,D
37852,20120501:2359,6.4,24,D
37852,20120502:2359,8.8,24,D
37852,20120503:2359,8.5,24,D
37852,20120504:2359,8.7,24,D
37852,20120505:2359,8.7,24,D
37852,20120506:2359,8.0,24,D
37852,20120507:2359,7.2,24,D
37852,20120508:2359,0.8,24,D
37852,20120509:2359,1.7,24,D
37852,20120510:2359,2.1,24,D
37852,20120511:2359,7.3,24,D
37852,20120512:2359,7.0,24,D
37852,20120513:2359,4.2,24,D
37852,20120514:2359,1.9,24,D
37852,20120515:2359,4.5,24,D
37852,20120516:2359,4.2,24,D
37852,20120517:2359,6.4,24,D
37852,20120518:2359,4.6,24,D
37852,20120519:2359,4.5,24,D
37852,20120520:2359,4.7,24,D
37852,20120521:2359,3.7,24,D
37852,20120522:2359,8.5,24,D
37852,20120523:2359,6.6,24,D
37852,20120524:2359,5.4,24,D
37852,20120525:2359,5.5,24,D
37852,20120526:2359,3.4,24,D
37852,20120527:2359,0.1,24,D
37852,20120528:2359,0.1,24,D
37852,20120529:2359,6.9,24,D
37852,20120530:2359,3.7,24,D
37852,20120531:2359,3.4,24,D
37852,20120601:2359,8.4,24,D
37852,20120602:2359,6.1,24,D
37852,20120603:2359,4.9,24,D
37852,20120604:2359,6.6,24,D
37852,20120605:2359,0.0,24,D
37852,20120606:2359,2.9,24,D
37852,20120607:2359,6.9,24,D
37852,20120608:2359,6.5,24,D
37852,20120609:2359,4.9,24,D
37852,20120610:2359,2.2,24,D
37852,20120611:2359,4.8,24,D
37852,20120612:2359,2.5,24,D
37852,20120613:2359,8.4,24,D
37852,20120614:2359,8.3,24,D
37852,20120615:2359,1.9,24,D
37852,20120616:2359,8.0,24,D
37852,20120617:2359,5.5,24,D
37852,20120618:2359,0.4,24,D
37852,20120619:2359,3.5,24,D
37852,20120620:2359,3.8,24,D
37852,20120621:2359,3.5,24,D
37852,20120622:2359,6.9,24,D
37852,20120623:2359,4.5,24,D
37852,20120624:2359,4.4,24,D
37852,20120625:2359,5.7,24,D
37852,20120626:2359,3.9,24,D
37852,20120627:2359,6.0,24,D
37852,20120628:2359,5.7,24,D
37852,20120629:2359,5.3,24,D
37852,20120630:2359,6.3,24,D
37852,20120701:2359,6.9,24,D
37852,20120702:2359,4.0,24,D
37852,20120703:2359,2.1,24,D
37852,20120704:2359,6.0,24,D
37852,20120705:2359,4.1,24,D
37852,20120706:2359,6.4,24,D
37852,20120707:2359,8.4,24,D
37852,20120708:2359,8.4,24,D
37852,20120709:2359,8.1,24,D
37852,20120710:2359,7.5,24,D
37852,20120711:2359,3.8,24,D
37852,20120712:2359,0.2,24,D
37852,20120713:2359,4.3,24,D
37852,20120714:2359,1.8,24,D
37852,20120715:2359,0.0,24,D
37852,20120716:2359,0.2,24,D
37852,20120717:2359,6.8,24,D
37852,20120718:2359,8.2,24,D
37852,20120719:2359,8.3,24,D
37852,20120720:2359,5.6,24,D
37852,20120721:2359,0.7,24,D
37852,20120722:2359,0.0,24,D
37852,20120723:2359,1.0,24,D
37852,20120724:2359,0.2,24,D
37852,20120725:2359,2.2,24,D
37852,20120726:2359,6.4,24,D
37852,20120727:2359,8.3,24,D
37852,20120728:2359,6.2,24,D
37852,20120729:2359,0.6,24,D
37852,20120730:2359,2.7,24,D
37852,20120731:2359,1.3,24,D
37852,20120801:2359,2.9,24,D
37852,20120802:2359,2.8,24,D
37852,20120803:2359,3.7,24,D
37852,20120804:2359,7.0,24,D
37852,20120805:2359,4.0,24,D
37852,20120806:2359,6.9,24,D
37852,20120807:2359,4.1,24,D
37852,20120808:2359,2.6,24,D
37852,20120809:2359,6.0,24,D
37852,20120810:2359,5.4,24,D
37852,20120811:2359,3.4,24,D
37852,20120812:2359,4.1,24,D
37852,20120813:2359,6.1,24,D
37852,20120814:2359,7.4,24,D
37852,20120815:2359,3.5,24,D
37852,20120816:2359,7.2,24,D
37852,20120817:2359,6.5,24,D
37852,20120818:2359,7.2,24,D
37852,20120819:2359,3.5,24,D
37852,20120820:2359,7.1,24,D
37852,20120821:2359,5.0,24,D
37852,20120822:2359,5.2,24,D
37852,20120823:2359,6.0,24,D
37852,20120824:2359,9.2,24,D
37852,20120825:2359,8.7,24,D
37852,20120826:2359,9.1,24,D
37852,20120827:2359,5.4,24,D
37852,20120828:2359,8.4,24,D
37852,20120829:2359,9.2,24,D
37852,20120830:2359,0.1,24,D
37852,20120831:2359,9.8,24,D
37852,20120901:2359,5.0,24,D
37852,20120902:2359,6.0,24,D
37852,20120903:2359,2.2,24,D
37852,20120904:2359,6.1,24,D
37852,20120905:2359,6.1,24,D
37852,20120906:2359,5.5,24,D
37852,20120907:2359,5.5,24,D
37852,20120908:2359,3.9,24,D
37852,20120909:2359,6.0,24,D
37852,20120910:2359,7.3,24,D
37852,20120911:2359,7.4,24,D
37852,20120912:2359,9.9,24,D
37852,20120913:2359,10.4,24,D
37852,20120914:2359,9.9,24,D
37852,20120915:2359,1.8,24,D
37852,20120916:2359,4.6,24,D
37852,20120917:2359,7.0,24,D
37852,20120918:2359,8.6,24,D
37852,20120919:2359,1.6,24,D
37852,20120920:2359,4.7,24,D
37852,20120921:2359,9.9,24,D
37852,20120922:2359,6.7,24,D
37852,20120923:2359,9.1,24,D
37852,20120924:2359,1.1,24,D
37852,20120925:2359,10.1,24,D
37852,20120926:2359,5.0,24,D
37852,20120927:2359,1.0,24,D
37852,20120928:2359,0.0,24,D
37852,20120929:2359,5.4,24,D
37852,20120930:2259,9.7,24,D
37852,20121001:2259,5.6,24,D
37852,20121002:2259,8.4,24,D
37852,20121003:2259,6.7,24,D
37852,20121004:2259,5.4,24,D
37852,20121005:2259,6.9,24,D
37852,20121006:2259,7.2,24,D
37852,20121007:2259,4.4,24,D
37852,20121008:2259,3.1,24,D
37852,20121009:2259,5.8,24,D
37852,20121010:2259,3.8,24,D
37852,20121011:2259,10.6,24,D
37852,20121012:2259,10.5,24,D
37852,20121013:2259,4.3,24,D
37852,20121014:2259,8.7,24,D
37852,20121015:2259,7.7,24,D
37852,20121016:2259,8.3,24,D
37852,20121017:2259,8.1,24,D
37852,20121018:2259,6.4,24,D
37852,20121019:2259,9.8,24,D
37852,20121020:2259,8.9,24,D
37852,20121021:2259,0.0,24,D
37852,20121022:2259,2.8,24,D
37852,20121023:2259,3.2,24,D
37852,20121024:2259,11.7,24,D
37852,20121025:2259,8.2,24,D
37852,20121026:2259,9.9,24,D
37852,20121027:2259,7.5,24,D
37852,20121028:2259,7.3,24,D
37852,20121029:2259,3.6,24,D
37852,20121030:2259,8.0,24,D
37852,20121031:2259,8.1,24,D
37852,20121101:2259,7.8,24,D
37852,20121102:2259,0.7,24,D
37852,20121103:2259,3.3,24,D
37852,20121104:2259,6.0,24,D
37852,20121105:2259,7.0,24,D
37852,20121106:2259,9.6,24,D
37852,20121107:2259,6.0,24,D
37852,20121108:2259,9.9,24,D
37852,20121109:2259,9.2,24,D
37852,20121110:2259,11.0,24,D
37852,20121111:2259,0.3,24,D
37852,20121112:2259,4.2,24,D
37852,20121113:2259,7.0,24,D
37852,20121114:2259,7.3,24,D
37852,20121115:2259,5.1,24,D
37852,20121116:2259,6.8,24,D
37852,20121117:2259,0.0,24,D
37852,20121118:2259,9.2,24,D
37852,20121119:2259,10.3,24,D
37852,20121120:2259,9.6,24,D
37852,20121121:2259,9.9,24,D
37852,20121122:2259,10.1,24,D
37852,20121123:2259,8.7,24,D
37852,20121124:2259,7.7,24,D
37852,20121125:2259,8.9,24,D
37852,20121126:2259,7.0,24,D
37852,20121127:2259,11.7,24,D
37852,20121128:2259,3.9,24,D
37852,20121129:2259,0.1,24,D
37852,20121130:2259,9.9,24,D
37852,20121201:2259,10.3,24,D
37852,20121202:2259,1.9,24,D
37852,20121203:2259,8.8,24,D
37852,20121204:2259,3.1,24,D
37852,20121205:2259,0.1,24,D
37852,20121206:2259,3.2,24,D
37852,20121207:2259,8.0,24,D
37852,20121208:2259,10.3,24,D
37852,20121209:2259,12.5,24,D
37852,20121210:2259,12.9,24,D
37852,20121211:2259,6.6,24,D
37852,20121212:2259,10.1,24,D
37852,20121213:2259,12.0,24,D
37852,20121214:2259,9.7,24,D
37852,20121215:2259,11.2,24,D
37852,20121216:2259,7.1,24,D
37852,20121217:2259,2.3,24,D
37852,20121218:2259,2.9,24,D
37852,20121219:2259,6.0,24,D
37852,20121220:2259,6.8,24,D
37852,20121221:2259,8.6,24,D
37852,20121222:2259,10.8,24,D
37852,20121223:2259,0.8,24,D
37852,20121224:2259,1.5,24,D
37852,20121225:2259,1.9,24,D
37852,20121226:2259,1.2,24,D
37852,20121227:2259,4.5,24,D
37852,20121228:2259,2.9,24,D
37852,20121229:2259,10.7,24,D
37852,20121230:2259,5.6,24,D
37852,20121231:2259,12.7,24,D
37852,20130101:2259,13.4,24,D
37852,20130102:2259,9.7,24,D
37852,20130103:2259,0.0,24,D
37852,20130104:2259,9.0,24,D
37852,20130105:2259,13.4,24,D
37852,20130106:2259,7.4,24,D
37852,20130107:2259,12.0,24,D
37852,20130108:2259,7.3,24,D
37852,20130109:2259,12.4,24,D
37852,20130110:2259,6.8,24,D
37852,20130111:2259,10.3,24,D
37852,20130112:2259,9.4,24,D
37852,20130113:2259,6.9,24,D
37852,20130114:2259,1.0,24,D
37852,20130115:2259,4.2,24,D
37852,20130116:2259,7.2,24,D
37852,20130117:2259,7.4,24,D
37852,20130118:2259,9.6,24,D
37852,20130119:2259,11.5,24,D
37852,20130120:2259,6.5,24,D
37852,20130121:2259,9.8,24,D
37852,20130122:2259,10.0,24,D
37852,20130123:2259,10.9,24,D
37852,20130124:2259,8.8,24,D
37852,20130125:2259,10.4,24,D
37852,20130126:2259,9.9,24,D
37852,20130127:2259,10.4,24,D
37852,20130128:2259,11.8,24,D
37852,20130129:2259,12.8,24,D
37852,20130130:2259,10.0,24,D
37852,20130131:2259,10.1,24,D
37852,20130201:2259,8.0,24,D
37852,20130202:2259,10.7,24,D
37852,20130203:2259,4.9,24,D
37852,20130204:2259,0.3,24,D
37852,20130205:2259,7.3,24,D
37852,20130206:2259,12.1,24,D
37852,20130207:2259,10.2,24,D
37852,20130208:2259,5.9,24,D
37852,20130209:2259,11.6,24,D
37852,20130210:2259,10.7,24,D
37852,20130211:2259,9.2,24,D
37852,20130212:2259,9.9,24,D
37852,20130213:2259,4.0,24,D
37852,20130214:2259,9.6,24,D
37852,20130215:2259,6.3,24,D
37852,20130216:2259,6.7,24,D
37852,20130217:2259,5.2,24,D
37852,20130218:2259,11.3,24,D
37852,20130219:2259,9.0,24,D
37852,20130220:2259,9.8,24,D
37852,20130221:2259,9.8,24,D
37852,20130222:2259,10.4,24,D
37852,20130223:2259,6.6,24,D
37852,20130224:2259,11.1,24,D
37852,20130225:2259,11.3,24,D
37852,20130226:2259,10.4,24,D
37852,20130227:2259,8.7,24,D
37852,20130228:2259,9.7,24,D
37852,20130301:2259,6.9,24,D
37852,20130302:2259,8.3,24,D
37852,20130303:2259,8.4,24,D
37852,20130304:2259,6.9,24,D
37852,20130305:2259,4.6,24,D
37852,20130306:2259,9.2,24,D
37852,20130307:2259,11.2,24,D
37852,20130308:2259,10.1,24,D
37852,20130309:2259,11.2,24,D
37852,20130310:2259,11.2,24,D
37852,20130311:2259,11.1,24,D
37852,20130312:2259,10.9,24,D
37852,20130313:2259,10.1,24,D
37852,20130314:2259,8.2,24,D
37852,20130315:2259,8.2,24,D
37852,20130316:2259,1.8,24,D
37852,20130317:2259,0.0,24,D
37852,20130318:2259,5.2,24,D
37852,20130319:2259,6.4,24,D
37852,20130320:2259,8.1,24,D
37852,20130321:2259,10.6,24,D
37852,20130322:2259,8.4,24,D
37852,20130323:2259,8.6,24,D
37852,20130324:2259,10.1,24,D
37852,20130325:2259,10.1,24,D
37852,20130326:2259,10.2,24,D
37852,20130327:2259,8.8,24,D
37852,20130328:2259,7.9,24,D
37852,20130329:2259,4.9,24,D
37852,20130330:2259,2.4,24,D
37852,20130331:2259,4.7,24,D
37852,20130401:2259,7.1,24,D
37852,20130402:2259,6.1,24,D
37852,20130403:2259,3.3,24,D
37852,20130404:2259,0.6,24,D
37852,20130405:2259,8.7,24,D
37852,20130406:2259,5.0,24,D
37852,20130407:2359,8.0,24,D
37852,20130408:2359,8.4,24,D
37852,20130409:2359,7.6,24,D
37852,20130410:2359,7.7,24,D
37852,20130411:2359,6.0,24,D
37852,20130412:2359,7.0,24,D
37852,20130413:2359,7.0,24,D
37852,20130414:2359,5.1,24,D
37852,20130415:2359,0.0,24,D
37852,20130416:2359,0.0,24,D
37852,20130417:2359,1.3,24,D
37852,20130418:2359,7.3,24,D
37852,20130419:2359,2.3,24,D
37852,20130420:2359,5.0,24,D
37852,20130421:2359,3.6,24,D
37852,20130422:2359,5.8,24,D
37852,20130423:2359,6.9,24,D
37852,20130424:2359,3.1,24,D
37852,20130425:2359,7.1,24,D
37852,20130426:2359,7.4,24,D
37852,20130427:2359,6.3,24,D
37852,20130428:2359,6.4,24,D
37852,20130429:2359,7.4,24,D
37852,20130430:2359,4.8,24,D
37852,20130501:2359,8.8,24,D
37852,20130502:2359,6.0,24,D
37852,20130503:2359,3.1,24,D
37852,20130504:2359,1.8,24,D
37852,20130505:2359,3.2,24,D
37852,20130506:2359,0.2,24,D
37852,20130507:2359,8.8,24,D
37852,20130508:2359,0.0,24,D
37852,20130509:2359,0.0,24,D
37852,20130510:2359,4.4,24,D
37852,20130511:2359,6.2,24,D
37852,20130512:2359,8.8,24,D
37852,20130513:2359,8.7,24,D
37852,20130514:2359,5.2,24,D
37852,20130515:2359,2.9,24,D
37852,20130516:2359,6.7,24,D
37852,20130517:2359,0.0,24,D
37852,20130518:2359,5.3,24,D
37852,20130519:2359,5.2,24,D
37852,20130520:2359,4.0,24,D
37852,20130521:2359,5.2,24,D
37852,20130522:2359,1.6,24,D
37852,20130523:2359,4.9,24,D
37852,20130524:2359,7.3,24,D
37852,20130525:2359,0.0,24,D
37852,20130526:2359,5.5,24,D
37852,20130527:2359,5.3,24,D
37852,20130528:2359,1.5,24,D
37852,20130529:2359,7.3,24,D
37852,20130530:2359,4.3,24,D
37852,20130531:2359,1.3,24,D
37852,20130601:2359,4.8,24,D
37852,20130602:2359,5.5,24,D
37852,20130603:2359,3.1,24,D
37852,20130604:2359,0.5,24,D
37852,20130605:2359,1.3,24,D
37852,20130606:2359,7.9,24,D
37852,20130607:2359,0.7,24,D
37852,20130608:2359,8.2,24,D
37852,20130609:2359,0.7,24,D
37852,20130610:2359,5.4,24,D
37852,20130611:2359,5.4,24,D
37852,20130612:2359,3.6,24,D
37852,20130613:2359,5.0,24,D
37852,20130614:2359,0.7,24,D
37852,20130615:2359,0.6,24,D
37852,20130616:2359,0.0,24,D
37852,20130617:2359,2.7,24,D
37852,20130618:2359,5.3,24,D
37852,20130619:2359,0.2,24,D
37852,20130620:2359,3.2,24,D
37852,20130621:2359,5.9,24,D
37852,20130622:2359,5.6,24,D
37852,20130623:2359,4.4,24,D
37852,20130624:2359,5.9,24,D
37852,20130625:2359,5.3,24,D
37852,20130626:2359,2.7,24,D
37852,20130627:2359,0.0,24,D
37852,20130628:2359,6.6,24,D
37852,20130629:2359,7.9,24,D
37852,20130630:2359,7.1,24,D
37852,20130701:2359,7.3,24,D
37852,20130702:2359,5.6,24,D
37852,20130703:2359,0.0,24,D
37852,20130704:2359,6.5,24,D
37852,20130705:2359,0.4,24,D
37852,20130706:2359,4.9,24,D
37852,20130707:2359,7.0,24,D
37852,20130708:2359,7.0,24,D
37852,20130709:2359,7.0,24,D
37852,20130710:2359,5.5,24,D
37852,20130711:2359,5.9,24,D
37852,20130712:2359,4.0,24,D
37852,20130713:2359,4.9,24,D
37852,20130714:2359,3.4,24,D
37852,20130715:2359,7.4,24,D
37852,20130716:2359,8.2,24,D
37852,20130717:2359,1.4,24,D
37852,20130718:2359,0.3,24,D
37852,20130719:2359,0.5,24,D
37852,20130720:2359,3.4,24,D
37852,20130721:2359,3.8,24,D
37852,20130722:2359,4.8,24,D
37852,20130723:2359,4.7,24,D
37852,20130724:2359,0.0,24,D
37852,20130725:2359,6.2,24,D
37852,20130726:2359,3.9,24,D
37852,20130727:2359,4.8,24,D
37852,20130728:2359,6.9,24,D
37852,20130729:2359,7.7,24,D
37852,20130730:2359,7.9,24,D
37852,20130731:2359,5.7,24,D
37852,20130801:2359,0.0,24,D
37852,20130802:2359,0.0,24,D
37852,20130803:2359,2.2,24,D
37852,20130804:2359,4.9,24,D
37852,20130805:2359,7.8,24,D
37852,20130806:2359,6.1,24,D
37852,20130807:2359,5.8,24,D
37852,20130808:2359,8.5,24,D
37852,20130809:2359,8.7,24,D
37852,20130810:2359,0.0,24,D
37852,20130811:2359,3.7,24,D
37852,20130812:2359,4.5,24,D
37852,20130813:2359,5.9,24,D
37852,20130814:2359,6.0,24,D
37852,20130815:2359,2.1,24,D
37852,20130816:2359,0.4,24,D
37852,20130817:2359,2.6,24,D
37852,20130818:2359,8.7,24,D
37852,20130819:2359,0.9,24,D
37852,20130820:2359,1.9,24,D
37852,20130821:2359,0.0,24,D
37852,20130822:2359,8.0,24,D
37852,20130823:2359,5.1,24,D
37852,20130824:2359,5.5,24,D
37852,20130825:2359,1.3,24,D
37852,20130826:2359,3.6,24,D
37852,20130827:2359,5.9,24,D
37852,20130828:2359,4.4,24,D
37852,20130829:2359,3.8,24,D
37852,20130830:2359,4.1,24,D
37852,20130831:2359,9.0,24,D
37852,20130901:2359,9.6,24,D
37852,20130902:2359,8.5,24,D
37852,20130903:2359,9.2,24,D
37852,20130904:2359,2.5,24,D
37852,20130905:2359,4.4,24,D
37852,20130906:2359,9.5,24,D
37852,20130907:2359,4.6,24,D
37852,20130908:2359,5.4,24,D
37852,20130909:2359,8.0,24,D
37852,20130910:2359,6.2,24,D
37852,20130911:2359,3.3,24,D
37852,20130912:2359,0.2,24,D
37852,20130913:2359,7.4,24,D
37852,20130914:2359,5.9,24,D
37852,20130915:2359,6.3,24,D
37852,20130916:2359,6.5,24,D
37852,20130917:2359,3.9,24,D
37852,20130918:2359,9.1,24,D
37852,20130919:2359,2.5,24,D
37852,20130920:2359,4.0,24,D
37852,20130921:2359,0.5,24,D
37852,20130922:2359,8.9,24,D
37852,20130923:2359,6.8,24,D
37852,20130924:2359,0.0,24,D
37852,20130925:2359,0.2,24,D
37852,20130926:2359,6.7,24,D
37852,20130927:2359,5.2,24,D
37852,20130928:2359,8.3,24,D
37852,20130929:2259,3.9,24,D
37852,20130930:2259,5.9,24,D
37852,20131001:2259,9.8,24,D
37852,20131002:2259,11.0,24,D
37852,20131004:2259,5.9,24,D
37852,20131005:2259,5.3,24,D
37852,20131006:2259,9.6,24,D
37852,20131007:2259,9.2,24,D
37852,20131008:2259,5.1,24,D
37852,20131009:2259,7.1,24,D
37852,20131010:2259,9.1,24,D
37852,20131011:2259,0.0,24,D
37852,20131012:2259,7.1,24,D
37852,20131013:2259,7.3,24,D
37852,20131014:2259,2.3,24,D
37852,20131015:2259,6.2,24,D
37852,20131016:2259,9.4,24,D
37852,20131017:2259,10.6,24,D
37852,20131018:2259,10.4,24,D
37852,20131019:2259,8.3,24,D
37852,20131020:2259,11.4,24,D
37852,20131021:2259,7.1,24,D
37852,20131022:2259,8.7,24,D
37852,20131023:2259,0.2,24,D
37852,20131024:2259,7.5,24,D
37852,20131025:2259,4.6,24,D
37852,20131026:2259,11.5,24,D
37852,20131027:2259,7.6,24,D
37852,20131028:2259,9.9,24,D
37852,20131029:2259,9.8,24,D
37852,20131030:2259,8.7,24,D
37852,20131031:2259,6.0,24,D
37852,20131101:2259,6.4,24,D
37852,20131102:2259,10.0,24,D
37852,20131103:2259,5.5,24,D
37852,20131104:2259,9.7,24,D
37852,20131105:2259,3.3,24,D
37852,20131106:2259,4.7,24,D
37852,20131107:2259,1.5,24,D
37852,20131108:2259,5.4,24,D
37852,20131109:2259,6.9,24,D
37852,20131110:2259,3.7,24,D
37852,20131111:2259,7.4,24,D
37852,20131112:2259,4.1,24,D
37852,20131113:2259,11.5,24,D
37852,20131114:2259,6.9,24,D
37852,20131115:2259,9.0,24,D
37852,20131116:2259,7.8,24,D
37852,20131117:2259,4.8,24,D
37852,20131118:2259,9.8,24,D
37852,20131119:2259,9.3,24,D
37852,20131120:2259,11.1,24,D
37852,20131121:2259,9.0,24,D
37852,20131122:2259,12.8,24,D
37852,20131123:2259,13.1,24,D
37852,20131124:2259,13.0,24,D
37852,20131125:2259,8.0,24,D
37852,20131126:2259,7.5,24,D
37852,20131127:2259,2.5,24,D
37852,20131128:2259,8.9,24,D
37852,20131129:2259,10.4,24,D
37852,20131130:2259,7.2,24,D
37852,20131201:2259,9.0,24,D
37852,20131202:2259,12.3,24,D
37852,20131203:2259,0.2,24,D
37852,20131204:2259,0.0,24,D
37852,20131205:2259,3.1,24,D
37852,20131206:2259,6.3,24,D
37852,20131207:2259,7.1,24,D
37852,20131208:2259,10.1,24,D
37852,20131209:2259,9.2,24,D
37852,20131210:2259,9.6,24,D
37852,20131211:2259,3.0,24,D
37852,20131212:2259,12.8,24,D
37852,20131213:2259,11.3,24,D
37852,20131214:2259,11.9,24,D
37852,20131215:2259,10.8,24,D
37852,20131216:2259,9.6,24,D
37852,20131217:2259,12.9,24,D
37852,20131218:2259,10.1,24,D
