Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Christchurch Aero,4843,H32451,-43.493,172.537,37,G,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Sunshine: Daily
Station,Date(NZST),Amount(Hrs),Period(Hrs),Freq
4843,20140730:0900,0.0,-,3.5,0.0,24,D
4843,20140731:0900,0.0,-,4.1,0.0,24,D
4843,20140801:0900,0.0,-,4.8,0.0,24,D
4843,20140802:0900,0.0,-,5.9,0.0,24,D
4843,20140803:0900,2.0,-,4.9,0.0,24,D
4843,20140804:0900,0.8,-,5.2,0.0,24,D
4843,20140805:0900,0.4,-,5.9,0.0,24,D
4843,20140806:0900,3.0,-,4.0,0.0,24,D
4843,20140807:0900,0.0,-,5.1,0.0,24,D
4843,20140808:0900,1.0,-,5.1,0.0,24,D
4843,20140809:0900,0.4,-,5.8,0.0,24,D
4843,20140810:0900,0.0,-,6.9,0.0,24,D
4843,20140811:0900,0.0,-,8.0,0.0,24,D
4843,20140812:0900,0.2,-,8.8,0.0,24,D
4843,20140813:0900,5.4,-,4.5,0.0,24,D
4843,20140814:0900,0.2,-,5.4,0.0,24,D
4843,20140815:0900,0.8,-,5.7,0.0,24,D
4843,20140816:0900,0.0,-,6.7,0.0,24,D
4843,20140817:0900,0.2,-,7.6,0.0,24,D
4843,20140818:0900,0.2,-,8.5,0.0,24,D
4843,20140819:0900,0.0,-,9.6,0.0,24,D
4843,20140820:0900,0.0,-,10.7,0.0,24,D
4843,20140821:0900,0.4,-,11.3,0.0,24,D
4843,20140822:0900,2.2,-,10.2,0.0,24,D
4843,20140823:0900,0.0,-,11.3,0.0,24,D
4843,20140824:0900,0.0,-,12.4,0.0,24,D
4843,20140825:0900,0.0,-,13.4,0.0,24,D
4843,20140826:0900,0.0,-,14.5,0.0,24,D
4843,20140827:0900,0.2,-,15.4,0.0,24,D
4843,20140828:0900,0.2,-,16.3,0.0,24,D
4843,20140829:0900,0.0,-,17.4,0.0,24,D
4843,20140830:0900,0.8,-,17.6,0.0,24,D
4843,20140831:0900,0.0,-,18.7,0.0,24,D
4843,20140901:0900,0.0,-,19.8,0.0,24,D
4843,20140902:0900,0.2,-,21.4,0.0,24,D
4843,20140903:0900,0.0,-,23.1,0.0,24,D
4843,20140904:0900,0.0,-,24.9,0.0,24,D
4843,20140905:0900,0.0,-,26.7,0.0,24,D
4843,20140906:0900,1.2,-,27.2,0.0,24,D
4843,20140907:0900,0.0,-,29.0,0.0,24,D
4843,20140908:0900,0.0,-,30.8,0.0,24,D
4843,20140909:0900,0.0,-,32.5,0.0,24,D
4843,20140910:0900,0.2,-,34.1,0.0,24,D
4843,20140911:0900,0.2,-,35.7,0.0,24,D
4843,20140912:0900,0.0,-,37.4,0.0,24,D
4843,20140913:0900,4.0,-,35.2,0.0,24,D
4843,20140914:0900,7.4,-,29.6,0.0,24,D
4843,20140915:0900,0.0,-,31.3,0.0,24,D
4843,20140916:0900,0.0,-,33.1,0.0,24,D
4843,20140917:0900,2.2,-,32.7,0.0,24,D
4843,20140918:0900,0.2,-,34.2,0.0,24,D
4843,20140919:0900,0.0,-,36.0,0.0,24,D
4843,20140920:0900,0.0,-,37.8,0.0,24,D
4843,20140921:0900,7.8,-,31.7,0.0,24,D
4843,20140922:0900,3.6,-,29.9,0.0,24,D
4843,20140923:0900,3.8,-,27.9,0.0,24,D
4843,20140924:0900,0.2,-,29.4,0.0,24,D
4843,20140925:0900,0.0,-,31.2,0.0,24,D
4843,20140926:0900,0.0,-,33.0,0.0,24,D
4843,20140927:0900,0.0,-,34.7,0.0,24,D
4843,20140928:0800,0.0,-,36.5,0.0,24,D
4843,20140929:0800,0.4,-,37.9,0.0,24,D
4843,20140930:0800,0.0,-,39.6,0.0,24,D
4843,20141001:0800,0.2,-,41.2,0.0,24,D
4843,20141002:0800,0.0,-,44.4,0.0,24,D
4843,20141003:0800,1.4,-,46.3,0.0,24,D
4843,20141004:0800,0.8,-,48.7,0.0,24,D
4843,20141005:0800,0.0,-,51.9,0.0,24,D
4843,20141006:0800,1.6,-,53.6,0.0,24,D
4843,20141007:0800,9.2,-,47.6,0.0,24,D
4843,20141008:0800,0.0,-,50.9,0.0,24,D
4843,20141009:0800,0.0,-,54.1,0.0,24,D
4843,20141010:0800,1.4,-,55.9,0.0,24,D
4843,20141011:0800,0.0,-,59.2,0.0,24,D
4843,20141012:0800,0.0,-,62.4,0.0,24,D
4843,20141013:0800,0.0,-,65.7,0.0,24,D
4843,20141014:0800,0.0,-,68.9,0.0,24,D
4843,20141015:0800,0.0,-,72.1,0.0,24,D
4843,20141016:0800,0.0,-,75.4,0.0,24,D
4843,20141017:0800,0.0,-,78.6,0.0,24,D
4843,20141018:0800,0.0,-,81.7,0.0,24,D
4843,20141019:0800,1.6,-,83.0,0.0,24,D
4843,20141020:0800,0.2,-,85.7,0.0,24,D
4843,20141021:0800,0.6,-,87.9,0.0,24,D
4843,20141022:0800,0.0,-,90.6,0.0,24,D
4843,20141023:0800,0.0,-,93.1,0.0,24,D
4843,20141024:0800,1.8,-,93.8,0.0,24,D
4843,20141025:0800,0.0,-,96.2,0.0,24,D
4843,20141026:0800,0.0,-,98.5,0.0,24,D
4843,20141027:0800,0.2,-,100.6,0.0,24,D
4843,20141028:0800,1.6,-,101.1,0.0,24,D
4843,20141029:0800,0.0,-,103.2,0.0,24,D
4843,20141030:0800,0.0,-,105.2,0.0,24,D
4843,20141031:0800,0.0,-,107.2,0.0,24,D
4843,20141101:0800,0.2,-,108.8,0.0,24,D
4843,20141102:0800,0.2,-,111.4,0.0,24,D
4843,20141103:0800,0.0,-,114.0,0.0,24,D
4843,20141104:0800,0.0,-,116.4,0.0,24,D
4843,20141105:0800,2.8,-,115.8,0.0,24,D
4843,20141106:0800,12.2,-,105.9,0.0,24,D
4843,20141107:0800,0.2,-,108.7,0.0,24,D
4843,20141108:0800,0.0,-,111.4,0.0,24,D
4843,20141109:0800,0.0,-,114.0,0.0,24,D
4843,20141110:0800,0.0,-,116.4,0.0,24,D
4843,20141111:0800,0.0,-,118.7,0.0,24,D
4843,20141112:0800,0.0,-,120.8,0.0,24,D
4843,20141113:0800,2.0,-,120.7,0.0,24,D
4843,20141114:0800,0.2,-,122.5,0.0,24,D
4843,20141115:0800,0.2,-,124.2,0.0,24,D
4843,20141116:0800,0.0,-,125.9,0.0,24,D
4843,20141117:0800,0.0,-,127.5,0.0,24,D
4843,20141118:0800,0.0,-,129.0,0.0,24,D
4843,20141119:0800,0.2,-,130.2,0.0,24,D
4843,20141120:0800,5.6,-,125.9,0.0,24,D
4843,20141121:0800,0.0,-,127.6,0.0,24,D
4843,20141122:0800,0.0,-,129.1,0.0,24,D
4843,20141123:0800,1.8,-,128.7,0.0,24,D
4843,20141124:0800,0.0,-,130.1,0.0,24,D
4843,20141125:0800,0.0,-,131.4,0.0,24,D
4843,20141126:0800,0.8,-,131.9,0.0,24,D
4843,20141127:0800,0.0,-,133.1,0.0,24,D
4843,20141128:0800,0.0,-,134.2,0.0,24,D
4843,20141129:0800,14.8,-,120.5,0.0,24,D
4843,20141130:0800,0.0,-,122.5,0.0,24,D
4843,20141201:0800,7.0,-,117.3,0.0,24,D
4843,20141202:0800,1.4,-,117.9,0.0,24,D
4843,20141203:0800,0.0,-,119.9,0.0,24,D
4843,20141204:0800,0.0,-,121.8,0.0,24,D
4843,20141205:0800,3.2,-,120.4,0.0,24,D
4843,20141206:0800,0.0,-,122.2,0.0,24,D
4843,20141207:0800,0.0,-,123.9,0.0,24,D
4843,20141208:0800,0.0,-,125.6,0.0,24,D
4843,20141209:0800,0.0,-,127.1,0.0,24,D
4843,20141210:0800,4.2,-,124.3,0.0,24,D
4843,20141211:0800,2.6,-,123.3,0.0,24,D
4843,20141212:0800,0.0,-,125.0,0.0,24,D
4843,20141213:0800,1.6,-,124.9,0.0,24,D
4843,20141214:0800,0.0,-,126.5,0.0,24,D
4843,20141215:0800,0.0,-,128.0,0.0,24,D
4843,20141216:0800,0.0,-,129.3,0.0,24,D
4843,20141217:0800,0.0,-,130.6,0.0,24,D
4843,20141218:0800,0.4,-,131.4,0.0,24,D
4843,20141219:0800,0.6,-,132.0,0.0,24,D
4843,20141220:0800,0.0,-,133.1,0.0,24,D
4843,20141221:0800,0.0,-,134.2,0.0,24,D
4843,20141222:0800,9.8,-,125.3,0.0,24,D
4843,20141223:0800,0.0,-,126.9,0.0,24,D
4843,20141224:0800,0.0,-,128.3,0.0,24,D
4843,20141225:0800,0.0,-,129.7,0.0,24,D
4843,20141226:0800,0.0,-,130.9,0.0,24,D
4843,20141227:0800,0.0,-,132.1,0.0,24,D
4843,20141228:0800,2.0,-,131.2,0.0,24,D
4843,20141229:0800,0.2,-,132.2,0.0,24,D
4843,20141230:0800,0.0,-,133.3,0.0,24,D
4843,20141231:0800,0.0,-,134.4,0.0,24,D
4843,20150101:0800,3.2,-,132.1,0.0,24,D
4843,20150102:0800,0.0,-,133.4,0.0,24,D
4843,20150103:0800,0.0,-,134.6,0.0,24,D
4843,20150104:0800,0.0,-,135.7,0.0,24,D
4843,20150105:0800,0.0,-,136.7,0.0,24,D
4843,20150106:0800,0.0,-,137.7,0.0,24,D
4843,20150107:0800,0.0,-,138.6,0.0,24,D
4843,20150108:0800,0.0,-,139.4,0.0,24,D
4843,20150109:0800,0.0,-,140.1,0.0,24,D
4843,20150110:0800,0.0,-,140.8,0.0,24,D
4843,20150111:0800,0.0,-,141.5,0.0,24,D
4843,20150112:0800,0.0,-,142.1,0.0,24,D
4843,20150113:0800,0.0,-,142.7,0.0,24,D
4843,20150114:0800,0.6,-,142.6,0.0,24,D
4843,20150115:0800,3.2,-,139.9,0.0,24,D
4843,20150116:0800,0.0,-,140.7,0.0,24,D
4843,20150117:0800,0.2,-,141.1,0.0,24,D
4843,20150118:0800,0.0,-,141.8,0.0,24,D
4843,20150119:0800,0.0,-,142.3,0.0,24,D
4843,20150120:0800,0.0,-,142.9,0.0,24,D
4843,20150121:0800,1.2,-,142.2,0.0,24,D
4843,20150122:0800,8.0,-,134.8,0.0,24,D
4843,20150123:0800,0.0,-,135.9,0.0,24,D
4843,20150124:0800,0.0,-,136.9,0.0,24,D
4843,20150125:0800,0.0,-,137.8,0.0,24,D
4843,20150126:0800,0.0,-,138.7,0.0,24,D
4843,20150127:0800,0.0,-,139.5,0.0,24,D
4843,20150128:0800,0.0,-,140.2,0.0,24,D
4843,20150129:0800,4.6,-,136.3,0.0,24,D
4843,20150130:0800,0.2,-,137.1,0.0,24,D
4843,20150131:0800,0.0,-,138.0,0.0,24,D
4843,20150201:0800,0.0,-,138.9,0.0,24,D
4843,20150202:0800,0.0,-,139.6,0.0,24,D
4843,20150203:0800,0.0,-,140.2,0.0,24,D
4843,20150204:0800,0.0,-,140.8,0.0,24,D
4843,20150205:0800,0.0,-,141.4,0.0,24,D
4843,20150206:0800,6.2,-,135.7,0.0,24,D
4843,20150207:0800,0.0,-,136.6,0.0,24,D
4843,20150208:0800,0.0,-,137.4,0.0,24,D
4843,20150209:0800,0.0,-,138.1,0.0,24,D
4843,20150210:0800,1.8,-,137.1,0.0,24,D
4843,20150211:0800,0.0,-,137.9,0.0,24,D
4843,20150212:0800,0.0,-,138.6,0.0,24,D
4843,20150213:0800,0.0,-,139.3,0.0,24,D
4843,20150214:0800,0.0,-,139.9,0.0,24,D
4843,20150215:0800,0.0,-,140.5,0.0,24,D
4843,20150216:0800,0.0,-,141.1,0.0,24,D
4843,20150217:0800,0.0,-,141.7,0.0,24,D
4843,20150218:0800,0.0,-,142.2,0.0,24,D
4843,20150219:0800,0.0,-,142.6,0.0,24,D
4843,20150220:0800,0.4,-,142.7,0.0,24,D
4843,20150221:0800,0.0,-,143.1,0.0,24,D
4843,20150222:0800,2.4,-,141.2,0.0,24,D
4843,20150223:0800,0.6,-,141.1,0.0,24,D
4843,20150224:0800,0.0,-,141.6,0.0,24,D
4843,20150225:0800,0.0,-,142.1,0.0,24,D
4843,20150226:0800,0.0,-,142.6,0.0,24,D
4843,20150227:0800,0.0,-,143.1,0.0,24,D
4843,20150228:0800,0.0,-,143.5,0.0,24,D
4843,20150301:0800,0.0,-,143.9,0.0,24,D
4843,20150302:0800,0.0,-,144.1,0.0,24,D
4843,20150303:0800,1.6,-,142.8,0.0,24,D
4843,20150304:0800,0.0,-,143.0,0.0,24,D
4843,20150305:0800,0.0,-,143.3,0.0,24,D
4843,20150306:0800,0.2,-,143.4,0.0,24,D
4843,20150307:0800,5.6,-,138.0,0.0,24,D
4843,20150308:0800,20.8,-,117.7,0.0,24,D
4843,20150309:0800,0.0,-,119.0,0.0,24,D
4843,20150310:0800,0.0,-,120.2,0.0,24,D
4843,20150311:0800,0.2,-,121.1,0.0,24,D
4843,20150312:0800,0.2,-,122.1,0.0,24,D
4843,20150313:0800,0.0,-,123.2,0.0,24,D
4843,20150314:0800,0.0,-,124.2,0.0,24,D
4843,20150315:0800,0.0,-,125.2,0.0,24,D
4843,20150316:0800,0.0,-,126.2,0.0,24,D
4843,20150317:0800,7.4,-,119.7,0.0,24,D
4843,20150319:0800,1.0,-,121.1,0.0,24,D
4843,20150320:0800,0.8,-,121.4,0.0,24,D
4843,20150321:0800,0.0,-,122.5,0.0,24,D
4843,20150322:0800,0.0,-,123.6,0.0,24,D
4843,20150323:0800,0.4,-,124.2,0.0,24,D
4843,20150324:0800,0.0,-,125.2,0.0,24,D
4843,20150325:0800,0.0,-,126.2,0.0,24,D
4843,20150326:0800,0.0,-,127.1,0.0,24,D
4843,20150327:0800,0.0,-,128.0,0.0,24,D
4843,20150328:0800,0.2,-,128.7,0.0,24,D
4843,20150329:0800,0.2,-,129.3,0.0,24,D
4843,20150330:0800,0.8,-,129.3,0.0,24,D
4843,20150331:0800,0.2,-,129.9,0.0,24,D
4843,20150401:0800,0.0,-,130.7,0.0,24,D
4843,20150402:0800,0.2,-,131.0,0.0,24,D
4843,20150403:0800,0.2,-,131.3,0.0,24,D
4843,20150404:0800,0.0,-,131.8,0.0,24,D
4843,20150405:0900,0.0,-,132.2,0.0,24,D
4843,20150406:0900,0.0,-,132.7,0.0,24,D
4843,20150407:0900,0.0,-,133.1,0.0,24,D
4843,20150408:0900,2.4,-,131.1,0.0,24,D
4843,20150409:0900,0.0,-,131.6,0.0,24,D
4843,20150410:0900,3.2,-,128.9,0.0,24,D
4843,20150411:0900,5.4,-,124.0,0.0,24,D
4843,20150412:0900,0.0,-,124.7,0.0,24,D
4843,20150413:0900,0.0,-,125.3,0.0,24,D
4843,20150414:0900,10.6,-,115.3,0.0,24,D
4843,20150415:0900,0.0,-,116.2,0.0,24,D
4843,20150416:0900,0.0,-,117.0,0.0,24,D
4843,20150417:0900,0.0,-,117.9,0.0,24,D
4843,20150418:0900,0.8,-,117.9,0.0,24,D
4843,20150419:0900,0.0,-,118.7,0.0,24,D
4843,20150420:0900,0.0,-,119.5,0.0,24,D
4843,20150421:0900,1.8,-,118.4,0.0,24,D
4843,20150422:0900,4.0,-,115.2,0.0,24,D
4843,20150423:0900,1.0,-,115.1,0.0,24,D
4843,20150424:0900,0.0,-,116.0,0.0,24,D
4843,20150425:0900,0.2,-,116.7,0.0,24,D
4843,20150426:0900,0.2,-,117.3,0.0,24,D
4843,20150427:0900,1.4,-,116.7,0.0,24,D
4843,20150428:0900,32.2,-,85.4,0.0,24,D
4843,20150429:0900,0.0,-,87.0,0.0,24,D
4843,20150430:0900,0.4,-,88.2,0.0,24,D
4843,20150501:0900,0.0,-,89.7,0.0,24,D
4843,20150502:0900,0.0,-,90.6,0.0,24,D
4843,20150503:0900,0.0,-,91.5,0.0,24,D
4843,20150504:0900,0.0,-,92.4,0.0,24,D
4843,20150505:0900,0.0,-,93.2,0.0,24,D
4843,20150506:0900,0.2,-,93.9,0.0,24,D
4843,20150507:0900,0.0,-,94.7,0.0,24,D
4843,20150508:0900,0.0,-,95.5,0.0,24,D
4843,20150509:0900,0.0,-,96.4,0.0,24,D
4843,20150510:0900,0.0,-,97.2,0.0,24,D
4843,20150511:0900,0.0,-,97.9,0.0,24,D
4843,20150512:0900,0.4,-,98.3,0.0,24,D
4843,20150513:0900,5.4,-,93.7,0.0,24,D
4843,20150514:0900,0.0,-,94.5,0.0,24,D
4843,20150515:0900,0.0,-,95.3,0.0,24,D
4843,20150516:0900,2.8,-,93.4,0.0,24,D
4843,20150517:0900,0.6,-,93.6,0.0,24,D
4843,20150518:0900,0.0,-,94.4,0.0,24,D
4843,20150519:0900,0.0,-,95.3,0.0,24,D
4843,20150520:0900,0.0,-,96.1,0.0,24,D
4843,20150521:0900,0.2,-,96.7,0.0,24,D
4843,20150522:0900,3.8,-,93.7,0.0,24,D
4843,20150523:0900,0.2,-,94.3,0.0,24,D
4843,20150524:0900,0.0,-,95.1,0.0,24,D
4843,20150525:0900,2.8,-,93.2,0.0,24,D
4843,20150526:0900,0.0,-,94.0,0.0,24,D
4843,20150527:0900,0.0,-,94.8,0.0,24,D
4843,20150528:0900,0.0,-,95.7,0.0,24,D
4843,20150529:0900,0.0,-,96.5,0.0,24,D
4843,20150530:0900,0.2,-,97.1,0.0,24,D
4843,20150531:0900,0.2,-,97.7,0.0,24,D
4843,20150601:0900,0.2,-,98.2,0.0,24,D
4843,20150602:0900,0.2,-,98.5,0.0,24,D
4843,20150603:0900,2.8,-,96.2,0.0,24,D
4843,20150604:0900,8.8,-,87.9,0.0,24,D
4843,20150605:0900,2.0,-,86.5,0.0,24,D
4843,20150606:0900,0.0,-,87.2,0.0,24,D
4843,20150607:0900,0.0,-,87.8,0.0,24,D
4843,20150608:0900,0.2,-,88.2,0.0,24,D
4843,20150609:0900,0.2,-,88.6,0.0,24,D
4843,20150610:0900,0.0,-,89.2,0.0,24,D
4843,20150611:0900,0.0,-,89.7,0.0,24,D
4843,20150612:0900,0.0,-,90.3,0.0,24,D
4843,20150613:0900,2.8,-,88.1,0.0,24,D
4843,20150614:0900,0.0,-,88.7,0.0,24,D
4843,20150615:0900,4.8,-,84.5,0.0,24,D
4843,20150616:0900,0.0,-,85.1,0.0,24,D
4843,20150617:0900,0.0,-,85.7,0.0,24,D
4843,20150618:0900,0.0,-,86.4,0.0,24,D
4843,20150619:0900,40.2,-,46.8,0.0,24,D
4843,20150620:0900,0.2,-,47.3,0.0,24,D
4843,20150621:0900,2.2,-,45.8,0.0,24,D
4843,20150622:0900,5.6,-,40.9,0.0,24,D
4843,20150623:0900,1.6,-,40.1,0.0,24,D
4843,20150624:0900,0.0,-,40.8,0.0,24,D
4843,20150625:0900,0.2,-,41.3,0.0,24,D
4843,20150626:0900,0.0,-,42.0,0.0,24,D
4843,20150627:0900,8.4,-,34.4,0.0,24,D
4843,20150628:0900,0.0,-,35.1,0.0,24,D
4843,20150629:0900,0.0,-,35.8,0.0,24,D
4843,20150630:0900,0.0,-,36.5,0.0,24,D
4843,20150701:0900,0.0,-,37.3,0.0,24,D
4843,20150702:0900,0.0,-,38.1,0.0,24,D
4843,20150703:0900,0.2,-,38.7,0.0,24,D
4843,20150704:0900,0.6,-,39.0,0.0,24,D
4843,20150705:0900,0.4,-,39.4,0.0,24,D
4843,20150706:0900,0.0,-,40.2,0.0,24,D
4843,20150707:0900,0.0,-,41.1,0.0,24,D
4843,20150708:0900,0.0,-,41.9,0.0,24,D
4843,20150709:0900,19.0,-,23.7,0.0,24,D
4843,20150710:0900,7.8,-,16.7,0.0,24,D
4843,20150711:0900,0.0,-,17.6,0.0,24,D
4843,20150712:0900,0.2,-,18.2,0.0,24,D
4843,20150713:0900,0.2,-,18.8,0.0,24,D
4843,20150714:0900,0.2,-,19.5,0.0,24,D
4843,20150715:0900,0.2,-,20.1,0.0,24,D
4843,20150716:0900,0.0,-,20.9,0.0,24,D
4843,20150717:0900,0.6,-,21.2,0.0,24,D
4843,20150718:0900,0.2,-,21.8,0.0,24,D
4843,20150719:0900,9.4,-,13.2,0.0,24,D
4843,20150720:0900,0.0,-,14.1,0.0,24,D
4843,20150721:0900,0.0,-,14.9,0.0,24,D
4843,20150722:0900,0.0,-,15.7,0.0,24,D
4843,20150723:0900,0.0,-,16.6,0.0,24,D
4843,20150724:0900,0.0,-,17.4,0.0,24,D
4843,20150725:0900,0.2,-,18.0,0.0,24,D
4843,20150726:0900,0.0,-,18.9,0.0,24,D
4843,20150727:0900,0.0,-,19.7,0.0,24,D
4843,20150728:0900,3.4,-,17.1,0.0,24,D
4843,20150729:0900,6.4,-,11.6,0.0,24,D
4843,20150730:0900,0.0,-,12.4,0.0,24,D
4843,20150731:0900,0.0,-,13.2,0.0,24,D
4843,20150801:0900,0.2,-,13.9,0.0,24,D
4843,20150802:0900,0.0,-,14.8,0.0,24,D
4843,20150803:0900,0.0,-,15.8,0.0,24,D
4843,20150804:0900,0.0,-,16.8,0.0,24,D
4843,20150805:0900,0.2,-,17.6,0.0,24,D
4843,20150806:0900,0.0,-,18.6,0.0,24,D
4843,20150807:0900,0.2,-,19.3,0.0,24,D
4843,20150808:0900,8.2,-,12.1,0.0,24,D
4843,20150809:0900,0.0,-,13.1,0.0,24,D
4843,20150810:0900,3.8,-,10.3,0.0,24,D
4843,20150811:0900,0.0,-,11.3,0.0,24,D
4843,20150812:0900,0.0,-,12.2,0.0,24,D
4843,20150813:0900,0.0,-,13.2,0.0,24,D
4843,20150814:0900,0.6,-,13.6,0.0,24,D
4843,20150815:0900,9.4,-,5.2,0.0,24,D
4843,20150816:0900,14.4,-,0.0,8.2,24,D
4843,20150817:0900,0.6,-,0.4,0.0,24,D
4843,20150818:0900,0.0,-,1.4,0.0,24,D
4843,20150819:0900,0.2,-,2.1,0.0,24,D
4843,20150820:0900,0.0,-,3.1,0.0,24,D
4843,20150821:0900,0.2,-,3.9,0.0,24,D
4843,20150822:0900,0.0,-,4.9,0.0,24,D
4843,20150823:0900,0.2,-,5.7,0.0,24,D
4843,20150824:0900,0.0,-,6.6,0.0,24,D
4843,20150825:0900,0.2,-,7.4,0.0,24,D
4843,20150826:0900,2.4,-,6.0,0.0,24,D
4843,20150827:0900,0.0,-,7.0,0.0,24,D
4843,20150828:0900,0.0,-,8.0,0.0,24,D
4843,20150829:0900,0.8,-,8.1,0.0,24,D
4843,20150830:0900,1.2,-,7.9,0.0,24,D
4843,20150831:0900,0.0,-,8.9,0.0,24,D
4843,20150901:0900,1.0,-,8.9,0.0,24,D
4843,20150902:0900,3.4,-,7.4,0.0,24,D
4843,20150903:0900,0.8,-,8.4,0.0,24,D
4843,20150904:0900,0.6,-,9.7,0.0,24,D
4843,20150905:0900,0.0,-,11.5,0.0,24,D
4843,20150906:0900,1.0,-,12.4,0.0,24,D
4843,20150907:0900,0.0,-,14.3,0.0,24,D
4843,20150908:0900,0.0,-,16.1,0.0,24,D
4843,20150909:0900,0.2,-,17.8,0.0,24,D
4843,20150910:0900,0.0,-,19.6,0.0,24,D
4843,20150911:0900,7.4,-,14.1,0.0,24,D
4843,20150912:0900,0.4,-,15.6,0.0,24,D
4843,20150913:0900,0.0,-,17.4,0.0,24,D
4843,20150914:0900,0.0,-,19.3,0.0,24,D
4843,20150915:0900,0.0,-,21.1,0.0,24,D
4843,20150916:0900,0.0,-,23.0,0.0,24,D
4843,20150917:0900,0.6,-,24.3,0.0,24,D
4843,20150918:0900,0.0,-,26.1,0.0,24,D
4843,20150919:0900,2.0,-,26.0,0.0,24,D
4843,20150920:0900,18.4,-,9.4,0.0,24,D
4843,20150921:0900,0.8,-,10.5,0.0,24,D
4843,20150922:0900,0.0,-,12.4,0.0,24,D
4843,20150923:0900,8.8,-,5.4,0.0,24,D
4843,20150924:0900,9.4,-,0.0,2.1,24,D
4843,20150925:0900,0.0,-,1.9,0.0,24,D
4843,20150926:0900,0.8,-,2.9,0.0,24,D
4843,20150927:0800,0.2,-,4.6,0.0,24,D
4843,20150928:0800,0.2,-,6.2,0.0,24,D
4843,20150929:0800,0.0,-,8.1,0.0,24,D
4843,20150930:0800,0.0,-,10.0,0.0,24,D
4843,20151001:0800,0.0,-,11.8,0.0,24,D
4843,20151002:0800,0.0,-,15.3,0.0,24,D
4843,20151003:0800,0.0,-,18.8,0.0,24,D
4843,20151004:0800,0.0,-,22.3,0.0,24,D
4843,20151005:0800,0.0,-,25.8,0.0,24,D
4843,20151006:0800,0.0,-,29.3,0.0,24,D
4843,20151007:0800,0.0,-,32.8,0.0,24,D
4843,20151008:0800,0.0,-,36.3,0.0,24,D
4843,20151009:0800,0.0,-,39.8,0.0,24,D
4843,20151010:0800,0.0,-,43.3,0.0,24,D
4843,20151011:0800,0.0,-,46.8,0.0,24,D
4843,20151012:0800,0.0,-,50.3,0.0,24,D
4843,20151013:0800,0.0,-,53.8,0.0,24,D
4843,20151014:0800,0.4,-,56.9,0.0,24,D
4843,20151015:0800,0.0,-,60.4,0.0,24,D
4843,20151016:0800,0.0,-,63.9,0.0,24,D
4843,20151017:0800,0.0,-,67.4,0.0,24,D
4843,20151018:0800,0.8,-,70.1,0.0,24,D
4843,20151019:0800,0.0,-,73.6,0.0,24,D
4843,20151020:0800,0.0,-,77.1,0.0,24,D
4843,20151021:0800,0.0,-,80.5,0.0,24,D
4843,20151022:0800,1.2,-,82.5,0.0,24,D
4843,20151023:0800,0.0,-,85.6,0.0,24,D
4843,20151024:0800,0.0,-,88.6,0.0,24,D
4843,20151025:0800,0.0,-,91.5,0.0,24,D
4843,20151026:0800,0.0,-,94.2,0.0,24,D
4843,20151027:0800,0.0,-,96.8,0.0,24,D
4843,20151028:0800,1.8,-,97.5,0.0,24,D
4843,20151029:0800,5.0,-,95.0,0.0,24,D
4843,20151030:0800,2.8,-,94.7,0.0,24,D
4843,20151031:0800,0.0,-,97.3,0.0,24,D
4843,20151101:0800,0.0,-,99.8,0.0,24,D
4843,20151102:0800,0.0,-,103.0,0.0,24,D
4843,20151103:0800,0.0,-,106.0,0.0,24,D
4843,20151104:0800,3.4,-,105.4,0.0,24,D
4843,20151105:0800,1.6,-,106.7,0.0,24,D
4843,20151106:0800,0.0,-,109.4,0.0,24,D
4843,20151107:0800,0.0,-,112.0,0.0,24,D
4843,20151108:0800,0.0,-,114.4,0.0,24,D
4843,20151109:0800,0.8,-,115.9,0.0,24,D
4843,20151110:0800,0.0,-,118.1,0.0,24,D
4843,20151111:0800,0.0,-,120.1,0.0,24,D
4843,20151112:0800,5.2,-,116.9,0.0,24,D
4843,20151113:0800,3.2,-,115.8,0.0,24,D
4843,20151114:0800,0.0,-,118.0,0.0,24,D
4843,20151115:0800,0.8,-,119.2,0.0,24,D
4843,20151116:0800,0.2,-,121.0,0.0,24,D
4843,20151117:0800,0.0,-,122.8,0.0,24,D
4843,20151118:0800,1.2,-,123.4,0.0,24,D
4843,20151119:0800,0.0,-,125.1,0.0,24,D
4843,20151120:0800,0.0,-,126.7,0.0,24,D
4843,20151121:0800,0.0,-,128.2,0.0,24,D
4843,20151122:0800,0.0,-,129.6,0.0,24,D
4843,20151123:0800,0.0,-,130.9,0.0,24,D
4843,20151124:0800,0.0,-,132.1,0.0,24,D
4843,20151125:0800,0.0,-,133.2,0.0,24,D
4843,20151126:0800,0.0,-,134.3,0.0,24,D
4843,20151127:0800,0.0,-,135.3,0.0,24,D
4843,20151128:0800,0.0,-,136.2,0.0,24,D
4843,20151129:0800,0.0,-,137.1,0.0,24,D
4843,20151130:0800,0.0,-,138.0,0.0,24,D
4843,20151201:0800,0.0,-,138.7,0.0,24,D
4843,20151202:0800,0.0,-,139.5,0.0,24,D
4843,20151203:0800,0.0,-,140.2,0.0,24,D
